Structure Number,HWB Class,Kskew,K3D,Kshape (assumed),Slight,Moderate,Extensive,Complete,NBI Class,Dispersion
22003 039 05619,HWB23,1.0,1.33,1.0,0.9,1.197,1.4630000000000003,1.995,602.0,0.6
22002 039 05606,HWB23,1.0,1.165,1.0,0.9,1.0485,1.2815,1.7475,602.0,0.6
22001 039 05581,HWB23,1.0,1.066,1.0,0.9,0.9594,1.1726,1.5990000000000002,602.0,0.6
02742A140 00721,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
00729A229 03786,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
08628 033 05516,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,219.0,0.6
00728A229 03839,HWB10,0.8408964152537145,1.165,1.0,0.6,0.8816798913935197,1.0776087561476353,1.4694664856558661,204.0,0.6
17416 193 00038,HWB4,0.9871018512723169,1.2,1.0,0.8,1.18452222152678,1.4214266658321362,2.013687776595526,502.0,0.6
09216 035 04358,HWB17,1.0,1.0833333333333333,1.0,0.25,0.3791666666666666,0.4875,0.7583333333333332,502.0,0.6
19153 151 00966,HWB4,1.0,1.2,1.0,0.8,1.2,1.44,2.04,501.0,0.6
00872A01W 07157,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,104.0,0.6
00871A01W 07148,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,102.0,0.6
09215 035 04315,HWB17,1.0,1.0625,1.0,0.25,0.37187499999999996,0.478125,0.7437499999999999,502.0,0.6
04599A193 00618,HWB17,0.9923748047044564,1.125,1.0,0.25,0.3907475793523797,0.502389744881631,0.7814951587047594,501.0,0.6
01754A029 01055,HWB17,1.0,1.0625,1.0,0.25,0.37187499999999996,0.478125,0.7437499999999999,502.0,0.6
09722 047C06111,HWB15,0.9396529108447048,1.025,1.0,0.7223581752118667,0.7223581752118667,0.7223581752118667,1.0594586569774045,402.0,0.6
17434 02W 02844,HWB19,0.9923748047044564,1.125,1.0,0.5,0.8931373242340108,1.228063820821765,1.8979168139972726,501.0,0.6
00491A043 00186,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
17435 02W 02753,HWB4,1.0,1.2,1.0,0.8,1.2,1.44,2.04,501.0,0.6
06654A01W 06846,HWB10,1.0,1.03,1.0,0.6,0.927,1.1330000000000002,1.545,202.0,0.6
19896 140 00549,HWB4,0.9996953671089487,1.2,1.0,0.8,1.1996344405307384,1.439561328636886,2.0393785489022553,502.0,0.6
06653A01W 06813,HWB10,1.0,1.066,1.0,0.6,0.9594,1.1726,1.5990000000000002,204.0,0.6
01470A150 00071,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,502.0,0.6
09186 035 04077,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,502.0,0.6
09185 035 04056,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,502.0,0.6
09091A009 36261,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,205.0,0.6
00730A229 03520,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,419.0,0.6
00351A030 01831,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,201.0,0.6
08003 039 05157,HWB15,0.9480474915842386,1.0166666666666666,1.0,0.7228862123329819,0.7228862123329819,0.7228862123329819,1.060233111421707,402.0,0.6
02670A02W 02148,HWB17,0.8408964152537145,1.125,1.0,0.25,0.3311029635061501,0.42570381022219295,0.6622059270123002,501.0,0.6
02667 02W 02315,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,119.0,0.6
08013 039 05138,HWB10,0.9396529108447048,1.11,1.0,0.6,0.9387132579338602,1.1473162041413847,1.5645220965564337,204.0,0.6
02668A02W 02184,HWB3,0.9980955355534588,1.2,1.0,0.8,1.1977146426641505,1.4372575711969806,2.0361148925290555,501.0,0.6
06662 01W 06438,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,122.0,0.6
01730 154 00311,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,2.0,0.6
08012 039 05080,HWB10,0.8876996978746371,1.066,1.0,0.6,0.8516590901409269,1.0409166657277995,1.4194318169015447,204.0,0.6
01081 140 00139,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
01697 045 02828,HWB10,0.9306048591020997,1.066,1.0,0.6,0.8928223018225544,1.0912272577831221,1.4880371697042576,204.0,0.6
04962A140 00102,HWB17,1.0,1.0357142857142858,1.0,0.25,0.3625,0.46607142857142864,0.725,501.0,0.6
07616 01W 06287,HWB10,0.9306048591020997,1.11,1.0,0.6,0.9296742542429977,1.136268532963664,1.5494570904049962,202.0,0.6
04079A062 03740,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,19.0,0.6
07615 01W 06201,HWB10,0.8408964152537145,1.11,1.0,0.6,0.8400555188384609,1.0267345230247857,1.4000925313974348,201.0,0.6
19592 047 05870,HWB23,1.0,1.33,1.0,0.9,1.197,1.4630000000000003,1.995,602.0,0.6
00482B035 03876,HWB17,0.9890134482067499,1.125,1.0,0.25,0.3894240452314077,0.5006880581546671,0.7788480904628154,501.0,0.6
20139 033 05131,HWB4,0.9693774397962376,1.2,1.0,0.8,1.163252927755485,1.395903513306582,1.9775299771843247,501.0,0.6
09872 030 01694,HWB22,0.9871018512723169,1.11,1.0,0.6,0.9861147494210447,1.2052513604034991,1.643524582368408,602.0,0.6
10261A194 00627,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
22568 091 05440,HWB4,1.0,1.2,1.0,0.8,1.2,1.44,2.04,506.0,0.6
21322 047 05784,HWB19,1.0,1.125,1.0,0.5,0.9,1.2375,1.9124999999999999,501.0,0.6
02365A047 05785,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
00744B029 01431,HWB10,0.9520019889877593,1.0471428571428572,1.0,0.6,0.8971938744788927,1.096570291029758,1.4953231241314877,204.0,0.6
00492A01W 05789,HWB10,0.9439314192187734,1.11,1.0,0.6,0.9429874877995548,1.1525402628661225,1.5716458129992579,204.0,0.6
19825 091 05743,HWB23,1.0,1.33,1.0,0.9,1.197,1.4630000000000003,1.995,602.0,0.6
00827A01W 05633,HWB10,1.0,1.165,1.0,0.6,1.0485,1.2815,1.7475,204.0,0.6
19824 030 01572,HWB23,1.0,1.33,1.0,0.9,1.197,1.4630000000000003,1.995,605.0,0.6
21494 047C05723,HWB16,0.9987812824937321,1.33,1.0,0.9,1.1955411951449975,1.4612170162883302,1.9925686585749955,402.0,0.6
21530 047F05716,HWB4,0.999314532444402,1.2,1.0,0.8,1.1991774389332823,1.4390129267199387,2.03860164618658,501.0,0.6
22431 045 02510,HWB4,1.0,1.2,1.0,0.8,1.2,1.44,2.04,502.0,0.6
00771 027 05842,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
00338 02WF03647,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
00338A02W 03647,HWB10,1.0,1.0825,1.0,0.6,0.9742500000000001,1.1907500000000002,1.62375,204.0,0.6
01143D009 35798,HWB22,1.0,1.0471428571428572,1.0,0.6,0.9424285714285715,1.151857142857143,1.5707142857142857,605.0,0.6
09915 047 05624,HWB22,0.9850359010086873,1.165,1.0,0.6,1.0328101422076086,1.2623235071426329,1.7213502370126812,602.0,0.6
01075A033 04888,HWB10,0.9594294416226972,1.11,1.0,0.6,0.9584700121810746,1.1714633482213135,1.597450020301791,204.0,0.6
00372A01W 04729,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,122.0,0.6
08939 062 03240,HWB10,0.881558824728657,1.11,1.0,0.6,0.8806772659039285,1.0763833249936903,1.467795443173214,204.0,0.6
02367 047 05573,HWB10,1.0,1.04125,1.0,0.6,0.937125,1.145375,1.5618750000000001,204.0,0.6
02367A047 05569,HWB22,1.0,1.066,1.0,0.6,0.9594,1.1726,1.5990000000000002,602.0,0.6
00441A01W 03504,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,205.0,0.6
00441 01W 03499,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,309.0,0.6
00416A01W 04489,HWB10,1.0,1.055,1.0,0.6,0.9495,1.1605,1.5825,204.0,0.6
08951 039Y04635,HWB10,0.9629038656931372,1.11,1.0,0.6,0.9619409618274443,1.175705620011321,1.6032349363790734,205.0,0.6
08208 01W 04218,HWB5,1.0,1.025,1.0,0.25,0.35874999999999996,0.46125,0.7174999999999999,102.0,0.6
00191A02W 04074,HWB5,0.9693774397962376,1.0833333333333333,1.0,0.25,0.3675556125894067,0.4725715019006658,0.7351112251788134,104.0,0.6
06519A047 05519,HWB22,0.9828152554214186,1.165,1.0,0.6,1.0304817953093575,1.259477749822548,1.7174696588489289,602.0,0.6
08940 062 03156,HWB17,0.9999238446783791,1.125,1.0,0.25,0.39372001384211175,0.5062114463684295,0.7874400276842235,501.0,0.6
05041 153 00599,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,2.0,0.6
18262 045 02284,HWB4,0.999314532444402,1.2,1.0,0.8,1.1991774389332823,1.4390129267199387,2.03860164618658,502.0,0.6
08492 039 04576,HWB10,1.0,1.033,1.0,0.6,0.9297,1.1363,1.5494999999999999,202.0,0.6
01098A229 02951,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,122.0,0.6
01099A229 02938,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,122.0,0.6
06758 039Y04675,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,300.0,0.6
01259 027 05453,HWB10,1.0,1.0825,1.0,0.6,0.9742500000000001,1.1907500000000002,1.62375,204.0,0.6
08490 039 04563,HWB3,0.9828152554214186,1.2,1.0,0.8,1.1793783065057022,1.4152539678068425,2.0049431210596937,302.0,0.6
08903 039 04519,HWB10,1.0,1.0825,1.0,0.6,0.9742500000000001,1.1907500000000002,1.62375,205.0,0.6
04031A229 02819,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,122.0,0.6
21323 047 05455,HWB23,1.0,1.165,1.0,0.9,1.0485,1.2815,1.7475,601.0,0.6
02366B047 05455,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
18675 01W 04078,HWB19,1.0,1.125,1.0,0.5,0.9,1.2375,1.9124999999999999,502.0,0.6
08556 062 02798,HWB10,0.9804395422147757,1.0825,1.0,0.6,0.9551932240027452,1.1674583848922442,1.591988706671242,204.0,0.6
06999 047 05445,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,419.0,0.6
06999A047 05445,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
08688 039 04479,HWB10,0.9439314192187734,1.11,1.0,0.6,0.9429874877995548,1.1525402628661225,1.5716458129992579,204.0,0.6
08555 062 02789,HWB10,0.9828152554214186,1.0825,1.0,0.6,0.957507762594317,1.1702872653930543,1.5958462709905283,204.0,0.6
04029 229 02609,HWB3,0.9828152554214186,1.2,1.0,0.8,1.1793783065057022,1.4152539678068425,2.0049431210596937,122.0,0.6
05023A01W 03818,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,219.0,0.6
08554 062 02766,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
01205A033 04568,HWB5,1.0,1.05,1.0,0.25,0.3675,0.47250000000000003,0.735,104.0,0.6
02625A191 03072,HWB10,0.6737881712671623,1.0825,1.0,0.6,0.6564381258570329,0.8023132649363737,1.0940635430950547,204.0,0.6
08904 01W 03924,HWB10,0.9980955355534588,1.11,1.0,0.6,0.9970974400179055,1.2186746489107734,1.661829066696509,201.0,0.6
22430 045 02150,HWB4,0.9693774397962376,1.2,1.0,0.8,1.163252927755485,1.395903513306582,1.9775299771843247,502.0,0.6
08553 062 02738,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
08950 039C04406,HWB10,1.0,1.0825,1.0,0.6,0.9742500000000001,1.1907500000000002,1.62375,205.0,0.6
09848 191 00299,HWB3,0.9208952688316006,1.2,1.0,0.8,1.1050743225979207,1.326089187117505,1.878626348416465,502.0,0.6
18618 102 08966,HWB28,0.9557957196193132,1.0,1.0,0.8,0.9557957196193132,1.1469548635431759,1.6248527233528325,219.0,0.6
00231A191 00299,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,111.0,0.6
04587A191 00720,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,2.0,0.6
01206A033 04391,HWB17,0.8752396489642011,1.125,1.0,0.25,0.34462561177965423,0.4430900722881268,0.6892512235593085,502.0,0.6
07779 037 05146,HWB10,0.8481390218228678,1.11,1.0,0.6,0.847290882801045,1.0355777456457218,1.4121514713350751,204.0,0.6
16129 029 01943,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
09637 029 01954,HWB17,0.8408964152537145,1.125,1.0,0.25,0.3311029635061501,0.42570381022219295,0.6622059270123002,501.0,0.6
21234 062 02648,HWB19,0.9980955355534588,1.25,1.0,0.5,0.9980955355534588,1.3723813613860059,2.1209530130511,502.0,0.6
16130 029 01972,HWB17,1.0,1.0625,1.0,0.25,0.37187499999999996,0.478125,0.7437499999999999,501.0,0.6
09638 029 01999,HWB17,0.9850359010086873,1.125,1.0,0.25,0.38785788602217064,0.49867442488564795,0.7757157720443413,501.0,0.6
00810A029 02532,HWB17,0.9828152554214186,1.125,1.0,0.25,0.3869835068221835,0.4975502230570931,0.773967013644367,502.0,0.6
10265A194 00016,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
17482 153 00306,HWB23,1.0,1.33,1.0,0.9,1.197,1.4630000000000003,1.995,606.0,0.6
09498 029 02520,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
08935 035 03059,HWB12,1.0,1.045,1.0,0.25,0.36574999999999996,0.47025,0.7314999999999999,302.0,0.6
04025A229 02138,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
04588A191 00985,HWB10,0.9306048591020997,1.0825,1.0,0.6,0.9066417839802206,1.1081177359758252,1.5110696399670345,201.0,0.6
17483 153 00295,HWB19,0.9306048591020997,1.25,1.0,0.5,0.9306048591020998,1.279581681265387,1.9775353255919617,501.0,0.6
18615 102 08882,HWB4,1.0,1.2,1.0,0.8,1.2,1.44,2.04,119.0,0.6
09497 029 02497,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
04589A191 01011,HWB10,1.0,1.066,1.0,0.6,0.9594,1.1726,1.5990000000000002,204.0,0.6
09496 029 02459,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
04590A191 01056,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,201.0,0.6
09494 029 02399,HWB17,1.0,1.0833333333333333,1.0,0.25,0.3791666666666666,0.4875,0.7583333333333332,502.0,0.6
00526A029 03471,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,122.0,0.6
08936 035 03010,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,302.0,0.6
02067A102 08639,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,501.0,0.6
02347 102 08634,HWB28,0.9662196574781543,1.0,1.0,0.8,0.9662196574781543,1.1594635889737852,1.6425734177128624,2.0,0.6
02997 191 02423,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,501.0,0.6
04960A102 08622,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
01422 191 02359,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,501.0,0.6
01942A242 01822,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,309.0,0.6
18965 045 01905,HWB4,0.9723777946864669,1.2,1.0,0.8,1.1668533536237602,1.4002240243485122,1.9836507011603923,502.0,0.6
01008A027 04632,HWB3,0.9050701874932087,1.2,1.0,0.8,1.0860842249918503,1.3033010699902203,1.8463431824861456,319.0,0.6
01133A191 02307,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,201.0,0.6
04585 191 01683,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,501.0,0.6
07686 037 04968,HWB10,0.9480474915842386,1.0471428571428572,1.0,0.6,0.8934670431401747,1.0920152749491023,1.4891117385669577,204.0,0.6
10193 191 01667,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,122.0,0.6
01745A242 01713,HWB17,1.0,1.0833333333333333,1.0,0.25,0.3791666666666666,0.4875,0.7583333333333332,502.0,0.6
08033 037 04909,HWB10,0.9951221375999885,1.11,1.0,0.6,0.9941270154623886,1.2150441300095862,1.6568783591039808,204.0,0.6
01251A191 02103,HWB10,0.855192201565923,1.11,1.0,0.6,0.8543370093643572,1.0441896781119921,1.423895015607262,201.0,0.6
05038A153 00090,HWB3,0.9951221375999885,1.2,1.0,0.8,1.194146565119986,1.4329758781439832,2.0300491607039763,502.0,0.6
01250 191 01890,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,302.0,0.6
02404A039 03798,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
07685 037 04857,HWB5,1.0,1.25,1.0,0.25,0.4375,0.5625,0.875,104.0,0.6
01204 027 04303,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,310.0,0.6
07684 037 04835,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,201.0,0.6
02001 030 00838,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,2.0,0.6
02362A047 05022,HWB10,1.0,1.0825,1.0,0.6,0.9742500000000001,1.1907500000000002,1.62375,204.0,0.6
20316 102 08194,HWB4,1.0,1.2,1.0,0.8,1.2,1.44,2.04,501.0,0.6
07683 037 04800,HWB5,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,104.0,0.6
08459 009 34778,HWB15,1.0,1.0166666666666666,1.0,0.75,0.7625,0.7625,1.1183333333333334,409.0,0.6
00773A033 03996,HWB17,0.9157895871571285,1.125,1.0,0.25,0.36059214994311933,0.4636184784982963,0.7211842998862387,501.0,0.6
03247A242 01155,HWB3,0.9907710045452803,1.2,1.0,0.8,1.1889252054543364,1.4267102465452037,2.021172849272372,501.0,0.6
03114 039 03606,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
01856 201 00111,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,302.0,0.6
02046 02WC04892,HWB1,1.0,1.125,1.0,0.4,0.5625,0.7875,1.0125,410.0,0.6
02306 201 00097,HWB10,1.0,1.066,1.0,0.6,0.9594,1.1726,1.5990000000000002,201.0,0.6
03212A035 02672,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
02363 047 04947,HWB10,0.7071067811865476,1.0366666666666666,1.0,0.6,0.6597306268470489,0.8063374328130598,1.0995510447450816,204.0,0.6
03004 201 00365,HWB28,0.9520019889877593,1.0,1.0,0.8,0.9520019889877593,1.1424023867853113,1.618403381279191,419.0,0.6
00866B033 03934,HWB10,0.9157895871571285,1.055,1.0,0.6,0.8695422130056935,1.0627738158958477,1.4492370216761559,204.0,0.6
02305 201 00010,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,310.0,0.6
09591 02WC04837,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,205.0,0.6
08876 035 02567,HWB12,1.0,1.09,1.0,0.25,0.3815,0.49050000000000005,0.763,302.0,0.6
08875 035 02552,HWB12,0.9980955355534588,1.045,1.0,0.25,0.36505344212867746,0.46935442559401397,0.7301068842573549,302.0,0.6
01688A045 01324,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
00933 027 03860,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
08830 035 02432,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,302.0,0.6
08064 039 03382,HWB10,1.0,1.066,1.0,0.6,0.9594,1.1726,1.5990000000000002,204.0,0.6
08063 039 03364,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,205.0,0.6
08843 035 02348,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
08842 035 02337,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,205.0,0.6
0M023 039 03321,HWB28,0.8017403630144483,1.0,1.0,0.8,0.8017403630144483,0.9620884356173379,1.362958617124562,219.0,0.6
22314 045 01179,HWB4,1.0,1.2,1.0,0.8,1.2,1.44,2.04,502.0,0.6
01756A030 00471,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,302.0,0.6
08062 039 03260,HWB10,0.9828152554214186,1.0825,1.0,0.6,0.957507762594317,1.1702872653930543,1.5958462709905283,204.0,0.6
20945 047 04630,HWB4,1.0,1.2,1.0,0.8,1.2,1.44,2.04,502.0,0.6
01331 229 01309,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,310.0,0.6
21235 062 01847,HWB4,0.9999238446783791,1.2,1.0,0.8,1.1999086136140549,1.4398903363368658,2.0398446431438932,502.0,0.6
08369 062 01824,HWB10,0.9105150040252173,1.0825,1.0,0.6,0.887069242671568,1.0841957410430276,1.4784487377859468,204.0,0.6
02015 030 00397,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,2.0,0.6
20201 045 01067,HWB4,1.0,1.2,1.0,0.8,1.2,1.44,2.04,501.0,0.6
01253 180 01470,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,122.0,0.6
02965 027 03561,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,2.0,0.6
08719 009 33910,HWB10,1.0,1.0825,1.0,0.6,0.9742500000000001,1.1907500000000002,1.62375,205.0,0.6
04019A229 01224,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,501.0,0.6
02672 047 04531,HWB28,0.8408964152537145,1.0,1.0,0.8,0.8408964152537145,1.0090756983044573,1.4295239059313145,2.0,0.6
08512A035 01980,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
01056A035 01957,HWB22,1.0,1.0173684210526315,1.0,0.6,0.9156315789473684,1.1191052631578948,1.5260526315789473,602.0,0.6
00995 009F33833,HWB10,0.8408964152537145,1.11,1.0,0.6,0.8400555188384609,1.0267345230247857,1.4000925313974348,204.0,0.6
01403 229 01055,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
08718 009 33694,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,205.0,0.6
04953A102 07509,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,101.0,0.6
00146A02W 05305,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
03240A241 01490,HWB3,0.881558824728657,1.2,1.0,0.8,1.0578705896743883,1.2694447076092659,1.79838000244646,319.0,0.6
08060 039 03038,HWB10,0.9828152554214186,1.0825,1.0,0.6,0.957507762594317,1.1702872653930543,1.5958462709905283,204.0,0.6
07677 037 04234,HWB10,0.8752396489642011,1.11,1.0,0.6,0.8743644093152371,1.0686676113852898,1.457274015525395,204.0,0.6
01492A241 01407,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,205.0,0.6
01415 102 05714,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
14380A062 01602,HWB10,1.0,1.066,1.0,0.6,0.9594,1.1726,1.5990000000000002,204.0,0.6
02711 180 01181,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,302.0,0.6
17028 033 03254,HWB3,0.9306048591020997,1.2,1.0,0.8,1.1167258309225196,1.3400709971070235,1.8984339125682832,319.0,0.6
14379A062 01579,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
07722 02W 05529,HWB10,0.9480474915842386,1.11,1.0,0.6,0.9470994440926545,1.1575659872243556,1.5784990734877575,204.0,0.6
03146A102 05958,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
03145A102 05768,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,205.0,0.6
17027 033 03231,HWB3,0.9306048591020997,1.2,1.0,0.8,1.1167258309225196,1.3400709971070235,1.8984339125682832,319.0,0.6
14378A062 01561,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
02323 102 06128,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,310.0,0.6
01760 102 07051,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,2.0,0.6
19707 037 04087,HWB4,0.9693774397962376,1.2,1.0,0.8,1.163252927755485,1.395903513306582,1.9775299771843247,505.0,0.6
0M203 062Y01519,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,302.0,0.6
22562 102 06979,HWB4,1.0,1.2,1.0,0.8,1.2,1.44,2.04,501.0,0.6
0M022 039 02838,HWB28,0.9208952688316006,1.0,1.0,0.8,0.9208952688316006,1.1050743225979207,1.5655219570137209,219.0,0.6
08290 009 33048,HWB10,0.9306048591020997,1.0825,1.0,0.6,0.9066417839802206,1.1081177359758252,1.5110696399670345,205.0,0.6
03156A102 06903,HWB17,0.9306048591020997,1.125,1.0,0.25,0.3664256632714517,0.4711187099204379,0.7328513265429034,501.0,0.6
01172 009 32764,HWB28,1.0,1.0,1.0,0.8,1.0,1.2,1.7,211.0,0.6
04181 027 02669,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
01508 102 06227,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,204.0,0.6
02049A062 01449,HWB22,1.0,1.066,1.0,0.6,0.9594,1.1726,1.5990000000000002,602.0,0.6
08321 039 02728,HWB10,0.8408964152537145,1.066,1.0,0.6,0.8067560207944138,0.9860351365265058,1.3445933679906896,204.0,0.6
02081 030 00003,HWB15,1.0,1.0166666666666666,1.0,0.75,0.7625,0.7625,1.1183333333333334,402.0,0.6
08320 039 02717,HWB15,0.8408964152537145,1.0166666666666666,1.0,0.6411835166309573,0.6411835166309573,0.6411835166309573,0.9404024910587374,402.0,0.6
02598A102 06365,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,302.0,0.6
01748A102 05307,HWB3,0.9828152554214186,1.2,1.0,0.8,1.1793783065057022,1.4152539678068425,2.0049431210596937,501.0,0.6
00937A157 00225,HWB10,1.0,1.11,1.0,0.6,0.9990000000000001,1.2210000000000003,1.665,205.0,0.6
02461A037 03866,HWB10,0.6737881712671623,1.0825,1.0,0.6,0.6564381258570329,0.8023132649363737,1.0940635430950547,204.0,0.6
03148 102 06421,HWB17,1.0,1.125,1.0,0.25,0.39375,0.50625,0.7875,501.0,0.6
20724 009 31698,HWB4,1.0,1.2,1.0,0.8,1.2,1.44,2.04,505.0,0.6
16014 009 32647,HWB3,1.0,1.2,1.0,0.8,1.2,1.44,2.04,107.0,0.6
